,PROD#,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15
910,9467,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
911,9495,6.0,0.0,0.0,12.0,10.0,7.0,15.0,7.0,0.0,9.0,4.0,11.0,5.0,12.0
912,9496,6.0,0.0,0.0,9.0,5.0,6.0,3.0,4.0,0.0,8.0,3.0,9.0,4.0,8.0
913,9505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
914,9605,3.0,0.0,0.0,9.0,7.0,6.0,10.0,2.0,0.0,8.0,2.0,13.0,3.0,6.0
915,9606,1.0,1.0,0.0,5.0,4.0,3.0,8.0,1.0,0.0,5.0,2.0,3.0,3.0,4.0
916,9610,1.0,0.0,0.0,5.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,7.0
917,9611,3.0,0.0,0.0,6.0,5.0,5.0,8.0,2.0,0.0,12.0,4.0,3.0,4.0,10.0
918,9622,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0
919,9623,2.0,1.0,0.0,4.0,3.0,2.0,3.0,4.0,0.0,2.0,1.0,3.0,4.0,2.0
920,9626,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
921,9632,1.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,5.0
922,9667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0
923,9678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
924,9697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
925,9699,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
926,9700,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
927,9704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
929,9707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,9726,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0
931,9745,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0
932,9750,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,9865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
934,9870,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0
935,9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
936,10086,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
937,10342,0.0,0.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0
938,10936,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0
939,11017,2.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0
940,11029,1.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,0.0,4.0,2.0,3.0,2.0,5.0
941,11033,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0
942,11062,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
943,11069,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,11072,1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
945,11095,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
946,11213,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0
947,11221,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0
948,11224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
949,11230,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0
950,11275,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0
951,11340,2.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,3.0,4.0,2.0,2.0
952,11341,1.0,0.0,0.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,5.0,2.0,5.0
953,11354,5.0,3.0,0.0,4.0,3.0,2.0,10.0,3.0,2.0,3.0,1.0,4.0,0.0,6.0
954,11364,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
955,11369,4.0,0.0,0.0,2.0,5.0,4.0,7.0,4.0,1.0,2.0,1.0,10.0,6.0,4.0
956,11374,1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,4.0,1.0,3.0,1.0,2.0
957,11379,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0
958,11413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
959,11414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
960,11415,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
961,11421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
962,11422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
963,11423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
964,11602,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
965,11604,2.0,1.0,0.0,4.0,0.0,2.0,6.0,2.0,0.0,2.0,4.0,2.0,0.0,1.0
966,11887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
967,12008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,12019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,12025,9.0,0.0,0.0,17.0,14.0,9.0,9.0,12.0,0.0,17.0,8.0,17.0,9.0,14.0
970,12028,1.0,0.0,0.0,11.0,3.0,3.0,6.0,2.0,0.0,7.0,1.0,5.0,4.0,7.0
971,12029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
972,12056,0.0,0.0,0.0,4.0,3.0,4.0,2.0,2.0,0.0,1.0,3.0,3.0,0.0,2.0
973,12124,0.0,0.0,0.0,6.0,6.0,3.0,8.0,0.0,0.0,4.0,4.0,6.0,2.0,4.0
974,12162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,12165,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
976,12166,35.0,9.0,0.0,43.0,38.0,32.0,53.0,27.0,1.0,34.0,28.0,39.0,24.0,50.0
977,12186,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
978,12275,2.0,0.0,0.0,11.0,14.0,7.0,21.0,2.0,0.0,19.0,9.0,7.0,6.0,29.0
979,12882,10.0,0.0,0.0,14.0,9.0,4.0,9.0,4.0,0.0,7.0,10.0,9.0,7.0,8.0
980,12990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
981,13072,12.0,0.0,0.0,8.0,15.0,11.0,11.0,15.0,0.0,10.0,13.0,11.0,11.0,8.0
982,13090,0.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,0.0,4.0,4.0,5.0,1.0,7.0
983,13092,6.0,1.0,0.0,5.0,5.0,2.0,4.0,3.0,0.0,5.0,5.0,5.0,2.0,7.0
984,13096,1.0,1.0,0.0,2.0,4.0,3.0,6.0,1.0,0.0,3.0,2.0,5.0,1.0,3.0
985,13102,5.0,0.0,0.0,0.0,4.0,3.0,9.0,3.0,0.0,6.0,3.0,4.0,2.0,8.0
986,13252,4.0,0.0,0.0,6.0,8.0,7.0,8.0,4.0,0.0,8.0,5.0,4.0,5.0,3.0
987,13253,49.0,5.0,1.0,75.0,85.0,71.0,94.0,43.0,4.0,88.0,49.0,67.0,63.0,72.0
988,13343,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0
989,13406,4.0,0.0,0.0,19.0,20.0,5.0,20.0,3.0,1.0,21.0,10.0,20.0,9.0,22.0
990,13407,5.0,0.0,0.0,17.0,17.0,4.0,20.0,2.0,0.0,20.0,8.0,17.0,7.0,19.0
991,13441,1.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
992,13456,8.0,0.0,0.0,5.0,4.0,13.0,11.0,7.0,0.0,11.0,9.0,7.0,11.0,10.0
993,13457,5.0,0.0,0.0,8.0,8.0,13.0,7.0,8.0,0.0,7.0,8.0,11.0,10.0,12.0
994,13465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
995,14001,2.0,1.0,0.0,5.0,5.0,2.0,6.0,4.0,3.0,4.0,2.0,5.0,1.0,4.0
996,14003,1.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0
997,14602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,14609,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
999,15314,2.0,0.0,0.0,1.0,11.0,2.0,8.0,6.0,0.0,4.0,5.0,5.0,3.0,7.0
1000,15340,25.0,2.0,0.0,45.0,61.0,50.0,60.0,26.0,0.0,47.0,51.0,59.0,35.0,48.0
1001,15520,4.0,0.0,0.0,24.0,14.0,10.0,22.0,2.0,0.0,18.0,6.0,16.0,6.0,19.0
1002,16610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,18032,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
1004,18465,1.0,0.0,0.0,4.0,4.0,5.0,1.0,2.0,0.0,3.0,3.0,4.0,1.0,3.0
1005,19101,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,19122,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0
1007,19124,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0
1008,19213,46.0,8.0,0.0,75.0,70.0,56.0,102.0,49.0,1.0,86.0,45.0,65.0,48.0,80.0
1009,19217,4.0,2.0,0.0,12.0,12.0,6.0,15.0,8.0,0.0,10.0,2.0,7.0,8.0,9.0
1010,19225,17.0,1.0,0.0,22.0,21.0,18.0,29.0,8.0,0.0,27.0,24.0,17.0,19.0,28.0
1011,19227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1012,19242,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1013,19243,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1014,19264,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
1015,19276,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,19335,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1017,19338,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0
1018,19339,20.0,1.0,0.0,29.0,38.0,25.0,51.0,11.0,1.0,37.0,32.0,44.0,20.0,43.0
1019,19341,1.0,0.0,0.0,6.0,7.0,2.0,7.0,1.0,0.0,6.0,4.0,8.0,3.0,9.0
1020,19342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,19343,3.0,0.0,0.0,6.0,8.0,6.0,6.0,4.0,0.0,7.0,4.0,8.0,3.0,6.0
1022,19347,3.0,0.0,0.0,12.0,3.0,3.0,3.0,3.0,0.0,7.0,3.0,7.0,1.0,2.0
1023,19349,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0
1024,19460,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0
1025,19605,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0
1026,19626,3.0,1.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0
1027,19627,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0
1028,19628,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0
1029,19677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1030,19678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,19698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1032,19699,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0
1033,19700,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
1034,19701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1035,19702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1036,19703,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
1037,19704,1.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0
1038,19705,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0
1039,19706,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0
1040,19707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1041,19720,2.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,4.0
1042,21000,6.0,0.0,0.0,12.0,13.0,3.0,8.0,4.0,1.0,8.0,6.0,2.0,6.0,10.0
1043,21046,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,5.0
1044,21055,2.0,0.0,0.0,5.0,3.0,2.0,8.0,1.0,0.0,3.0,4.0,8.0,2.0,6.0
1045,21057,2.0,1.0,0.0,10.0,4.0,6.0,6.0,1.0,1.0,5.0,5.0,6.0,5.0,7.0
1046,21068,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1047,21069,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1048,21070,3.0,1.0,0.0,11.0,11.0,3.0,9.0,1.0,0.0,12.0,5.0,12.0,3.0,7.0
1049,21072,2.0,0.0,0.0,10.0,10.0,5.0,4.0,5.0,0.0,6.0,8.0,4.0,13.0,8.0
1050,21073,2.0,0.0,0.0,7.0,2.0,4.0,6.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0
1051,21081,9.0,2.0,0.0,16.0,14.0,12.0,12.0,9.0,0.0,12.0,14.0,19.0,16.0,18.0
1052,21085,4.0,1.0,0.0,8.0,12.0,16.0,10.0,3.0,1.0,6.0,11.0,6.0,10.0,8.0
1053,21095,12.0,3.0,0.0,35.0,24.0,23.0,24.0,9.0,2.0,27.0,23.0,18.0,28.0,19.0
1054,21101,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1055,21205,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
1056,21216,16.0,0.0,1.0,48.0,34.0,15.0,35.0,14.0,1.0,35.0,35.0,33.0,11.0,42.0
1057,21218,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0
1058,21230,6.0,1.0,0.0,11.0,19.0,13.0,18.0,3.0,0.0,20.0,12.0,21.0,12.0,14.0
1059,21240,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0
1060,21260,2.0,1.0,0.0,7.0,6.0,2.0,5.0,2.0,0.0,3.0,4.0,6.0,2.0,7.0
1061,21268,2.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0
1062,21270,2.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,3.0
1063,21275,11.0,0.0,0.0,24.0,9.0,23.0,14.0,7.0,0.0,13.0,23.0,16.0,19.0,14.0
1064,21285,3.0,0.0,0.0,19.0,7.0,12.0,10.0,3.0,0.0,10.0,12.0,10.0,8.0,7.0
1065,21287,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
1066,21288,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1067,21290,0.0,0.0,0.0,16.0,3.0,10.0,3.0,2.0,0.0,2.0,13.0,1.0,9.0,1.0
1068,21300,1.0,1.0,0.0,10.0,13.0,5.0,12.0,4.0,0.0,9.0,3.0,9.0,7.0,7.0
1069,21330,5.0,1.0,1.0,18.0,19.0,17.0,16.0,5.0,0.0,9.0,17.0,11.0,19.0,19.0
1070,21340,15.0,1.0,0.0,14.0,32.0,7.0,24.0,8.0,2.0,29.0,11.0,16.0,12.0,21.0
1071,21350,3.0,0.0,0.0,4.0,1.0,4.0,5.0,4.0,0.0,4.0,5.0,5.0,2.0,8.0
1072,21355,9.0,2.0,0.0,22.0,21.0,13.0,28.0,15.0,2.0,18.0,9.0,24.0,8.0,25.0
1073,21360,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0
